utc_timestamp,FR_wind_onshore_generation_actual,FR_windspeed_10m,FR_temperature,FR_radiation_direct_horizontal
2016-02-28 20:00:00+00:00,7238.0,6.92,2.412,0.0
2016-02-28 21:00:00+00:00,7143.0,6.95,1.906,0.0
2016-02-28 22:00:00+00:00,7024.0,7.07,1.435,0.0
2016-02-28 23:00:00+00:00,6938.0,7.2,1.015,0.0
2016-02-29 00:00:00+00:00,6900.0,7.26,0.6629999999999999,0.0
2016-02-29 01:00:00+00:00,6802.0,7.35,0.386,0.0
2016-02-29 02:00:00+00:00,6673.0,7.3,0.138,0.0
2016-02-29 03:00:00+00:00,6566.0,7.16,-0.105,0.0
2016-02-29 04:00:00+00:00,6328.0,7.06,-0.33799999999999997,0.0
2016-02-29 05:00:00+00:00,6079.0,6.99,-0.528,2.26977415487e-05
2016-02-29 06:00:00+00:00,5950.0,6.9,-0.626,1.24333377175
2016-02-29 07:00:00+00:00,5741.0,7.29,0.262,29.5827671515
2016-02-29 08:00:00+00:00,5315.0,7.7,1.94,137.829949271
2016-02-29 09:00:00+00:00,5558.0,8.1,3.8,244.53693555099997
2016-02-29 10:00:00+00:00,5719.0,8.04,5.2620000000000005,320.034115891
2016-02-29 11:00:00+00:00,5147.0,7.81,6.3389999999999995,356.977415867
2016-02-29 12:00:00+00:00,4376.0,7.66,7.044,355.222818267
2016-02-29 13:00:00+00:00,3952.0,7.56,7.357,313.699277283
2016-02-29 14:00:00+00:00,3988.0,7.33,7.252999999999999,238.433054134
2016-02-29 15:00:00+00:00,3994.0,6.84,6.667999999999999,131.896783794
2016-02-29 16:00:00+00:00,3880.0,5.46,5.14,33.175846425900005
2016-02-29 17:00:00+00:00,3536.0,4.83,2.7239999999999998,0.735564305199
2016-02-29 18:00:00+00:00,3358.0,4.83,1.861,0.0
2016-02-29 19:00:00+00:00,2952.0,4.61,1.207,0.0
2016-02-29 20:00:00+00:00,2380.0,4.33,0.525,0.0
2016-02-29 21:00:00+00:00,1848.0,4.06,0.045,0.0
2016-02-29 22:00:00+00:00,1557.0,3.77,-0.315,0.0
2016-02-29 23:00:00+00:00,1402.0,3.52,-0.5720000000000001,0.0
2016-03-01 00:00:00+00:00,1207.0,3.43,-0.721,0.0
2016-03-01 01:00:00+00:00,1084.0,3.44,-0.851,0.0
2016-03-01 02:00:00+00:00,1083.0,3.53,-0.955,0.0
2016-03-01 03:00:00+00:00,1222.0,3.59,-0.8690000000000001,0.0
2016-03-01 04:00:00+00:00,1378.0,3.66,-0.693,0.0
2016-03-01 05:00:00+00:00,1632.0,3.8,-0.424,7.78495248998e-05
2016-03-01 06:00:00+00:00,2080.0,4.19,0.018000000000000002,1.87955316771
2016-03-01 07:00:00+00:00,2690.0,4.95,1.249,14.379678099000001
2016-03-01 08:00:00+00:00,3052.0,5.49,2.7110000000000003,34.777620907199996
2016-03-01 09:00:00+00:00,3450.0,6.09,4.232,55.545813206800005
2016-03-01 10:00:00+00:00,3946.0,6.52,5.347,61.402738037700004
2016-03-01 11:00:00+00:00,4527.0,6.92,6.103,59.1846188939
2016-03-01 12:00:00+00:00,5176.0,7.3,6.636,50.32261282899999
2016-03-01 13:00:00+00:00,5722.0,7.47,6.968999999999999,37.9408318781
2016-03-01 14:00:00+00:00,6264.0,7.59,7.097,20.6130239122
2016-03-01 15:00:00+00:00,6758.0,7.35,6.942,7.055764361989999
2016-03-01 16:00:00+00:00,6774.0,6.78,6.457000000000001,1.18408992784
2016-03-01 17:00:00+00:00,6742.0,6.54,5.973,0.029006437762599997
2016-03-01 18:00:00+00:00,6696.0,6.64,6.117000000000001,0.0
2016-03-01 19:00:00+00:00,6700.0,6.54,6.292000000000001,0.0
2016-03-01 20:00:00+00:00,6738.0,6.4,6.394,0.0
2016-03-01 21:00:00+00:00,6815.0,6.38,6.465,0.0
2016-03-01 22:00:00+00:00,6698.0,6.49,6.541,0.0
2016-03-01 23:00:00+00:00,6592.0,6.56,6.577000000000001,0.0
2016-03-02 00:00:00+00:00,6640.0,6.61,6.585,0.0
2016-03-02 01:00:00+00:00,6722.0,6.66,6.5520000000000005,0.0
2016-03-02 02:00:00+00:00,6491.0,6.76,6.472,0.0
2016-03-02 03:00:00+00:00,6464.0,6.74,6.31,0.0
2016-03-02 04:00:00+00:00,6758.0,6.65,6.138999999999999,0.0
2016-03-02 05:00:00+00:00,6806.0,6.6,5.983,0.00027781877048599997
2016-03-02 06:00:00+00:00,6923.0,6.48,5.852,0.542369318415
2016-03-02 07:00:00+00:00,6688.0,6.49,6.291,9.334874579380001
2016-03-02 08:00:00+00:00,6168.0,6.76,7.17,40.6338305062
2016-03-02 09:00:00+00:00,6291.0,7.7,8.214,106.20274949700001
2016-03-02 10:00:00+00:00,6573.0,8.49,9.092,163.163706195
2016-03-02 11:00:00+00:00,7112.0,9.12,9.541,155.040134741
2016-03-02 12:00:00+00:00,7396.0,9.75,9.578,123.56446205600001
2016-03-02 13:00:00+00:00,7516.0,10.2,9.227,75.7239666029
2016-03-02 14:00:00+00:00,7627.0,10.24,8.577,37.8530127817
2016-03-02 15:00:00+00:00,7870.0,9.86,7.621,14.413701724700001
2016-03-02 16:00:00+00:00,7951.0,9.26,6.444,3.60787714759
2016-03-02 17:00:00+00:00,7570.0,8.64,5.482,0.162511034026
2016-03-02 18:00:00+00:00,7212.0,8.37,4.88,0.0
2016-03-02 19:00:00+00:00,7060.0,8.13,4.373,0.0
2016-03-02 20:00:00+00:00,6944.0,7.8,3.983,0.0
2016-03-02 21:00:00+00:00,6405.0,7.38,3.71,0.0
2016-03-02 22:00:00+00:00,6046.0,7.4,3.69,0.0
2016-03-02 23:00:00+00:00,6155.0,7.57,3.738,0.0
2016-03-03 00:00:00+00:00,6196.0,7.69,3.82,0.0
2016-03-03 01:00:00+00:00,6114.0,8.0,4.012,0.0
2016-03-03 02:00:00+00:00,6257.0,8.02,3.9939999999999998,0.0
2016-03-03 03:00:00+00:00,6382.0,8.06,3.821,0.0
2016-03-03 04:00:00+00:00,6482.0,8.13,3.685,0.0
2016-03-03 05:00:00+00:00,6502.0,8.15,3.6460000000000004,0.00068898077481
2016-03-03 06:00:00+00:00,6571.0,8.1,3.715,0.9882041002799999
2016-03-03 07:00:00+00:00,6504.0,8.11,4.282,8.84740847984
2016-03-03 08:00:00+00:00,6267.0,8.35,5.118,28.2672842286
2016-03-03 09:00:00+00:00,6153.0,8.88,5.99,81.3398548178
2016-03-03 10:00:00+00:00,6158.0,9.06,6.676,120.69203468399999
2016-03-03 11:00:00+00:00,5984.0,8.91,7.172000000000001,140.626235
2016-03-03 12:00:00+00:00,5693.0,8.58,7.557,165.582482375
2016-03-03 13:00:00+00:00,5140.0,8.07,7.772,170.32721894600002
2016-03-03 14:00:00+00:00,4428.0,7.42,7.72,132.989253496
2016-03-03 15:00:00+00:00,3771.0,6.48,7.349,71.2642760464
2016-03-03 16:00:00+00:00,3036.0,4.78,6.202000000000001,14.7884570631
2016-03-03 17:00:00+00:00,2404.0,4.11,4.191,0.252171182679
2016-03-03 18:00:00+00:00,2043.0,4.07,3.5839999999999996,0.0
2016-03-03 19:00:00+00:00,2020.0,4.22,3.195,0.0
2016-03-03 20:00:00+00:00,2590.0,4.53,3.1310000000000002,0.0
2016-03-03 21:00:00+00:00,3206.0,5.01,3.4160000000000004,0.0
2016-03-03 22:00:00+00:00,3874.0,5.4,3.483,0.0
2016-03-03 23:00:00+00:00,4766.0,5.71,3.4610000000000003,0.0
2016-03-04 00:00:00+00:00,5412.0,6.02,3.425,0.0
2016-03-04 01:00:00+00:00,5940.0,6.3,3.415,0.0
2016-03-04 02:00:00+00:00,6312.0,6.44,3.445,0.0
2016-03-04 03:00:00+00:00,6357.0,6.23,3.528,0.0
2016-03-04 04:00:00+00:00,6298.0,5.59,3.5789999999999997,0.0
2016-03-04 05:00:00+00:00,6124.0,5.28,3.668,0.0009087200878260001
2016-03-04 06:00:00+00:00,5710.0,5.0,3.904,0.41792374686399997
2016-03-04 07:00:00+00:00,4884.0,4.96,4.678,2.56780137193
2016-03-04 08:00:00+00:00,4413.0,4.94,5.494,6.7265364088999995
2016-03-04 09:00:00+00:00,3849.0,5.02,6.225,13.0186007509
2016-03-04 10:00:00+00:00,3256.0,5.12,6.803999999999999,20.5377076579
2016-03-04 11:00:00+00:00,2838.0,5.16,7.296,27.0136654802
2016-03-04 12:00:00+00:00,2020.0,5.09,7.69,34.1362087288
2016-03-04 13:00:00+00:00,1800.0,4.95,7.912999999999999,35.1180951344
2016-03-04 14:00:00+00:00,1628.0,4.73,7.803,22.5531760032
2016-03-04 15:00:00+00:00,1414.0,4.38,7.442,12.9680952299
2016-03-04 16:00:00+00:00,1139.0,3.79,6.593999999999999,3.07835642936
2016-03-04 17:00:00+00:00,1050.0,3.6,5.494,0.0993472493851
2016-03-04 18:00:00+00:00,1018.0,3.6,5.101,0.0
2016-03-04 19:00:00+00:00,1128.0,3.52,4.7989999999999995,0.0
2016-03-04 20:00:00+00:00,1260.0,3.61,4.319,0.0
2016-03-04 21:00:00+00:00,1532.0,3.69,3.873,0.0
2016-03-04 22:00:00+00:00,1512.0,3.67,3.502,0.0
2016-03-04 23:00:00+00:00,1536.0,3.62,3.165,0.0
2016-03-05 00:00:00+00:00,1666.0,3.47,2.87,0.0
2016-03-05 01:00:00+00:00,1887.0,3.41,2.5860000000000003,0.0
2016-03-05 02:00:00+00:00,2148.0,3.36,2.374,0.0
2016-03-05 03:00:00+00:00,2350.0,3.44,2.214,0.0
2016-03-05 04:00:00+00:00,2446.0,3.54,2.064,0.0
2016-03-05 05:00:00+00:00,2630.0,3.64,1.922,0.00024318175411
2016-03-05 06:00:00+00:00,2549.0,3.77,1.919,0.38798746677100004
2016-03-05 07:00:00+00:00,2481.0,4.12,2.571,4.86012205925
2016-03-05 08:00:00+00:00,2218.0,4.37,3.3819999999999997,21.9156792457
2016-03-05 09:00:00+00:00,2252.0,4.77,4.497,71.6985561365
2016-03-05 10:00:00+00:00,2218.0,5.15,5.519,150.499891716
2016-03-05 11:00:00+00:00,2224.0,5.48,6.289,213.73313661
2016-03-05 12:00:00+00:00,2170.0,5.74,6.732,212.41296281700002
2016-03-05 13:00:00+00:00,2090.0,5.93,6.8660000000000005,173.26936678599998
2016-03-05 14:00:00+00:00,2107.0,5.95,6.684,110.402366085
2016-03-05 15:00:00+00:00,2350.0,5.58,6.233,47.9000455213
2016-03-05 16:00:00+00:00,2552.0,4.6,5.195,10.3228226863
2016-03-05 17:00:00+00:00,2382.0,4.19,3.525,0.38168260047499997
2016-03-05 18:00:00+00:00,2210.0,4.36,2.835,0.0
2016-03-05 19:00:00+00:00,2394.0,4.45,2.478,0.0
2016-03-05 20:00:00+00:00,2582.0,4.41,2.21,0.0
2016-03-05 21:00:00+00:00,2733.0,4.35,1.936,0.0
2016-03-05 22:00:00+00:00,2820.0,4.34,1.719,0.0
2016-03-05 23:00:00+00:00,2775.0,4.35,1.521,0.0
2016-03-06 00:00:00+00:00,2765.0,4.37,1.3259999999999998,0.0
2016-03-06 01:00:00+00:00,2820.0,4.41,1.119,0.0
2016-03-06 02:00:00+00:00,2892.0,4.42,0.903,0.0
2016-03-06 03:00:00+00:00,2913.0,4.39,0.73,0.0
2016-03-06 04:00:00+00:00,2900.0,4.37,0.597,0.0
2016-03-06 05:00:00+00:00,2853.0,4.37,0.51,0.000855595278747
2016-03-06 06:00:00+00:00,2863.0,4.47,0.688,1.5395802298399999
2016-03-06 07:00:00+00:00,2906.0,4.86,1.77,15.1668435378
2016-03-06 08:00:00+00:00,2858.0,5.45,3.071,60.7005562462
2016-03-06 09:00:00+00:00,3127.0,5.95,4.297,128.882700451
2016-03-06 10:00:00+00:00,3386.0,6.14,5.247999999999999,197.736692615
2016-03-06 11:00:00+00:00,3566.0,6.21,5.862,209.75275225400003
2016-03-06 12:00:00+00:00,3476.0,6.19,6.183,190.173819779
2016-03-06 13:00:00+00:00,3391.0,6.08,6.268,147.018490025
2016-03-06 14:00:00+00:00,3146.0,5.83,6.106,93.64244467719999
2016-03-06 15:00:00+00:00,2771.0,5.3,5.641,41.3148389003
2016-03-06 16:00:00+00:00,2256.0,3.9,4.588,8.98809937141
2016-03-06 17:00:00+00:00,1599.0,3.18,2.7439999999999998,0.270302177416
2016-03-06 18:00:00+00:00,1319.0,3.06,2.052,0.0
2016-03-06 19:00:00+00:00,1172.0,2.94,1.733,0.0
2016-03-06 20:00:00+00:00,1042.0,2.78,1.4669999999999999,0.0
2016-03-06 21:00:00+00:00,919.0,2.63,1.244,0.0
2016-03-06 22:00:00+00:00,812.0,2.47,1.03,0.0
2016-03-06 23:00:00+00:00,666.0,2.36,0.8059999999999999,0.0
2016-03-07 00:00:00+00:00,535.0,2.29,0.591,0.0
2016-03-07 01:00:00+00:00,485.0,2.32,0.34299999999999997,0.0
2016-03-07 02:00:00+00:00,534.0,2.4,0.109,0.0
2016-03-07 03:00:00+00:00,639.0,2.51,-0.11599999999999999,0.0
2016-03-07 04:00:00+00:00,747.0,2.64,-0.293,0.0
2016-03-07 05:00:00+00:00,904.0,2.77,-0.401,0.0023203066384499997
2016-03-07 06:00:00+00:00,1038.0,2.94,-0.019,3.3535146655
2016-03-07 07:00:00+00:00,1200.0,3.58,1.568,26.788419871
2016-03-07 08:00:00+00:00,1212.0,3.87,3.025,70.59736373
2016-03-07 09:00:00+00:00,1288.0,4.43,4.2010000000000005,110.741970746
2016-03-07 10:00:00+00:00,1816.0,4.83,4.966,138.336975817
2016-03-07 11:00:00+00:00,2250.0,5.16,5.483,149.47331525799999
2016-03-07 12:00:00+00:00,2594.0,5.46,5.74,134.979475226
2016-03-07 13:00:00+00:00,2787.0,5.67,5.78,111.909160256
2016-03-07 14:00:00+00:00,2676.0,5.72,5.56,70.2059780119
2016-03-07 15:00:00+00:00,2838.0,5.46,5.113,38.2120985086
2016-03-07 16:00:00+00:00,2734.0,4.47,4.2010000000000005,10.7887641041
2016-03-07 17:00:00+00:00,2472.0,3.53,2.556,0.6122484143399999
2016-03-07 18:00:00+00:00,2310.0,3.55,1.7619999999999998,0.0
2016-03-07 19:00:00+00:00,2343.0,3.62,1.272,0.0
2016-03-07 20:00:00+00:00,2265.0,3.6,0.782,0.0
2016-03-07 21:00:00+00:00,2084.0,3.5,0.327,0.0
2016-03-07 22:00:00+00:00,1938.0,3.43,-0.054000000000000006,0.0
2016-03-07 23:00:00+00:00,1835.0,3.41,-0.349,0.0
2016-03-08 00:00:00+00:00,1690.0,3.4,-0.539,0.0
2016-03-08 01:00:00+00:00,1516.0,3.4,-0.6459999999999999,0.0
2016-03-08 02:00:00+00:00,1382.0,3.45,-0.7190000000000001,0.0
2016-03-08 03:00:00+00:00,1273.0,3.42,-0.8079999999999999,0.0
2016-03-08 04:00:00+00:00,1226.0,3.33,-0.893,0.0
2016-03-08 05:00:00+00:00,1161.0,3.23,-0.991,0.0029898195026799995
2016-03-08 06:00:00+00:00,1082.0,3.2,-0.763,4.062717448
2016-03-08 07:00:00+00:00,1064.0,3.44,0.768,37.066814460399996
2016-03-08 08:00:00+00:00,1022.0,3.78,2.551,118.266068533
2016-03-08 09:00:00+00:00,988.0,4.08,4.225,215.089813883
2016-03-08 10:00:00+00:00,1013.0,4.13,5.26,259.29010391599996
2016-03-08 11:00:00+00:00,1084.0,4.17,5.93,253.899879565
2016-03-08 12:00:00+00:00,1198.0,4.3,6.347,232.690197352
2016-03-08 13:00:00+00:00,1285.0,4.45,6.593999999999999,219.950189541
2016-03-08 14:00:00+00:00,1420.0,4.57,6.644,182.336899258
2016-03-08 15:00:00+00:00,1522.0,4.54,6.357,97.1877219563
2016-03-08 16:00:00+00:00,1593.0,3.66,5.324,24.766080138200003
2016-03-08 17:00:00+00:00,1556.0,3.42,3.2310000000000003,0.883617097908
2016-03-08 18:00:00+00:00,1608.0,3.66,2.479,0.0
2016-03-08 19:00:00+00:00,1988.0,4.02,2.199,0.0
2016-03-08 20:00:00+00:00,2703.0,4.43,1.976,0.0
2016-03-08 21:00:00+00:00,3432.0,4.71,1.7630000000000001,0.0
2016-03-08 22:00:00+00:00,4092.0,4.96,1.605,0.0
2016-03-08 23:00:00+00:00,4838.0,5.38,1.631,0.0
2016-03-09 00:00:00+00:00,5264.0,5.61,1.5519999999999998,0.0
2016-03-09 01:00:00+00:00,5601.0,5.99,1.525,0.0
2016-03-09 02:00:00+00:00,6018.0,6.49,1.53,0.0
2016-03-09 03:00:00+00:00,6519.0,6.9,1.5659999999999998,0.0
2016-03-09 04:00:00+00:00,6903.0,7.12,1.6019999999999999,0.0
2016-03-09 05:00:00+00:00,7146.0,7.45,1.639,0.0055017560011
2016-03-09 06:00:00+00:00,7314.0,7.86,1.9880000000000002,1.45903394001
2016-03-09 07:00:00+00:00,7356.0,8.04,2.693,5.67061774564
2016-03-09 08:00:00+00:00,7264.0,8.16,3.386,11.769624605599999
2016-03-09 09:00:00+00:00,7222.0,8.29,4.184,19.293290406300002
2016-03-09 10:00:00+00:00,7046.0,8.36,4.956,27.490740505599998
2016-03-09 11:00:00+00:00,7003.0,8.38,5.671,35.5602010796
2016-03-09 12:00:00+00:00,7130.0,8.31,6.272,41.3059349781
2016-03-09 13:00:00+00:00,7009.0,8.14,6.6610000000000005,45.1106346307
2016-03-09 14:00:00+00:00,6840.0,7.8,6.609,30.566670514000002
2016-03-09 15:00:00+00:00,6680.0,7.17,6.11,13.4319252726
2016-03-09 16:00:00+00:00,6263.0,6.35,5.185,3.4817480220499997
2016-03-09 17:00:00+00:00,5998.0,5.84,4.065,0.214993085665
2016-03-09 18:00:00+00:00,5717.0,5.56,3.4560000000000004,0.0
2016-03-09 19:00:00+00:00,5244.0,5.28,3.054,0.0
2016-03-09 20:00:00+00:00,4511.0,4.91,2.7089999999999996,0.0
2016-03-09 21:00:00+00:00,3792.0,4.56,2.526,0.0
2016-03-09 22:00:00+00:00,3185.0,4.24,2.374,0.0
2016-03-09 23:00:00+00:00,2792.0,3.96,2.239,0.0
2016-03-10 00:00:00+00:00,2440.0,3.75,2.115,0.0
2016-03-10 01:00:00+00:00,2102.0,3.53,1.9480000000000002,0.0
2016-03-10 02:00:00+00:00,1820.0,3.32,1.796,0.0
2016-03-10 03:00:00+00:00,1592.0,3.11,1.653,0.0
2016-03-10 04:00:00+00:00,1464.0,2.92,1.545,0.0
2016-03-10 05:00:00+00:00,1291.0,2.75,1.453,0.0067717647098999995
2016-03-10 06:00:00+00:00,1104.0,2.64,1.7469999999999999,3.3400771697900002
2016-03-10 07:00:00+00:00,942.0,2.81,3.002,27.8742359412
2016-03-10 08:00:00+00:00,790.0,2.87,4.622,99.39592992520001
2016-03-10 09:00:00+00:00,744.0,2.99,6.361000000000001,240.388327148
2016-03-10 10:00:00+00:00,723.0,3.0,7.782,373.95219844800005
2016-03-10 11:00:00+00:00,718.0,2.94,8.951,462.73133830000006
2016-03-10 12:00:00+00:00,745.0,2.92,9.628,453.973533107
2016-03-10 13:00:00+00:00,849.0,3.14,9.887,389.041174696
2016-03-10 14:00:00+00:00,1003.0,3.45,9.792,286.619231562
2016-03-10 15:00:00+00:00,1094.0,3.69,9.269,142.965634364
2016-03-10 16:00:00+00:00,1126.0,3.2,7.994,34.1186969913
2016-03-10 17:00:00+00:00,1106.0,3.05,5.563,1.5574463392200002
2016-03-10 18:00:00+00:00,1148.0,3.32,4.412,0.0
2016-03-10 19:00:00+00:00,1292.0,3.38,3.8680000000000003,0.0
2016-03-10 20:00:00+00:00,1414.0,3.38,3.284,0.0
2016-03-10 21:00:00+00:00,1466.0,3.34,2.721,0.0
2016-03-10 22:00:00+00:00,1430.0,3.27,2.142,0.0
2016-03-10 23:00:00+00:00,1422.0,3.23,1.6130000000000002,0.0
2016-03-11 00:00:00+00:00,1392.0,3.21,1.202,0.0
2016-03-11 01:00:00+00:00,1360.0,3.23,0.862,0.0
2016-03-11 02:00:00+00:00,1392.0,3.26,0.528,0.0
2016-03-11 03:00:00+00:00,1484.0,3.29,0.228,0.0
2016-03-11 04:00:00+00:00,1524.0,3.26,-0.032,0.0
2016-03-11 05:00:00+00:00,1536.0,3.27,-0.205,0.0108008607809
2016-03-11 06:00:00+00:00,1628.0,3.36,0.284,8.55507941646
2016-03-11 07:00:00+00:00,1622.0,3.85,2.176,73.0697272961
2016-03-11 08:00:00+00:00,1436.0,3.95,4.209,218.408781868
2016-03-11 09:00:00+00:00,1215.0,4.43,6.881,373.96264758
2016-03-11 10:00:00+00:00,1292.0,4.53,8.596,475.673259613
2016-03-11 11:00:00+00:00,1502.0,4.46,9.547,523.6643493930001
2016-03-11 12:00:00+00:00,1544.0,4.39,10.096,501.50446741900004
2016-03-11 13:00:00+00:00,1664.0,4.4,10.318,439.695110073
2016-03-11 14:00:00+00:00,1752.0,4.47,10.17,322.04519307
2016-03-11 15:00:00+00:00,1872.0,4.45,9.647,177.190211362
2016-03-11 16:00:00+00:00,1936.0,3.6,8.297,47.4127616247
2016-03-11 17:00:00+00:00,1866.0,3.39,5.685,2.14649856741
2016-03-11 18:00:00+00:00,1946.0,3.57,4.551,8.351461595669999e-06
2016-03-11 19:00:00+00:00,2115.0,3.55,3.977,0.0
2016-03-11 20:00:00+00:00,2092.0,3.42,3.4010000000000002,0.0
2016-03-11 21:00:00+00:00,2148.0,3.27,2.8289999999999997,0.0
2016-03-11 22:00:00+00:00,2177.0,3.14,2.261,0.0
2016-03-11 23:00:00+00:00,2129.0,3.04,1.79,0.0
2016-03-12 00:00:00+00:00,2056.0,2.97,1.3780000000000001,0.0
2016-03-12 01:00:00+00:00,2030.0,2.95,1.014,0.0
2016-03-12 02:00:00+00:00,1982.0,2.98,0.733,0.0
2016-03-12 03:00:00+00:00,1942.0,3.0,0.498,0.0
2016-03-12 04:00:00+00:00,1904.0,2.99,0.267,0.0
2016-03-12 05:00:00+00:00,1942.0,2.97,0.10400000000000001,0.0220036576603
2016-03-12 06:00:00+00:00,2025.0,3.06,0.759,7.69379908327
2016-03-12 07:00:00+00:00,1959.0,3.43,2.551,56.8689883751
2016-03-12 08:00:00+00:00,1515.0,3.31,4.5360000000000005,205.33937799900002
2016-03-12 09:00:00+00:00,1196.0,3.88,7.234,390.09728389400004
2016-03-12 10:00:00+00:00,1178.0,4.13,8.982999999999999,503.308457735
2016-03-12 11:00:00+00:00,1412.0,4.15,9.927,545.148825567
2016-03-12 12:00:00+00:00,1620.0,4.22,10.472999999999999,526.314937975
2016-03-12 13:00:00+00:00,1654.0,4.35,10.693,458.09458353199994
2016-03-12 14:00:00+00:00,1746.0,4.53,10.562999999999999,344.76667765
2016-03-12 15:00:00+00:00,1982.0,4.61,10.039,195.826151102
2016-03-12 16:00:00+00:00,2242.0,3.81,8.725,63.39268265689999
2016-03-12 17:00:00+00:00,2335.0,3.48,5.8660000000000005,3.46664639834
2016-03-12 18:00:00+00:00,2574.0,3.84,4.545,5.90851719531e-05
2016-03-12 19:00:00+00:00,2968.0,3.97,3.8930000000000002,0.0
2016-03-12 20:00:00+00:00,3242.0,3.92,3.173,0.0
2016-03-12 21:00:00+00:00,3251.0,3.85,2.5,0.0
2016-03-12 22:00:00+00:00,3229.0,3.77,1.942,0.0
2016-03-12 23:00:00+00:00,3147.0,3.75,1.567,0.0
2016-03-13 00:00:00+00:00,2904.0,3.84,1.381,0.0
2016-03-13 01:00:00+00:00,2980.0,3.92,1.235,0.0
2016-03-13 02:00:00+00:00,3180.0,4.0,1.104,0.0
2016-03-13 03:00:00+00:00,3335.0,4.06,0.978,0.0
2016-03-13 04:00:00+00:00,3580.0,4.05,0.807,0.0
2016-03-13 05:00:00+00:00,3755.0,4.15,0.62,0.024752878763500002
2016-03-13 06:00:00+00:00,3946.0,4.54,0.87,5.99819479224
2016-03-13 07:00:00+00:00,3930.0,5.19,2.106,53.238747490200005
2016-03-13 08:00:00+00:00,3640.0,5.81,4.126,227.97222865400002
2016-03-13 09:00:00+00:00,3644.0,6.34,6.266,400.08627495
2016-03-13 10:00:00+00:00,4252.0,6.45,7.851,494.560316011
2016-03-13 11:00:00+00:00,4220.0,6.31,8.982999999999999,527.046858678
2016-03-13 12:00:00+00:00,4307.0,6.22,9.767000000000001,503.12804407699997
2016-03-13 13:00:00+00:00,4585.0,6.25,10.156,428.792171429
2016-03-13 14:00:00+00:00,4966.0,6.35,10.136000000000001,313.796334575
2016-03-13 15:00:00+00:00,5374.0,6.26,9.709,176.88871284799998
2016-03-13 16:00:00+00:00,5359.0,5.42,8.632,54.1145098021
2016-03-13 17:00:00+00:00,4902.0,4.5,6.4670000000000005,3.5526033882499997
2016-03-13 18:00:00+00:00,4728.0,4.84,5.404,0.00019862373861900004
2016-03-13 19:00:00+00:00,5107.0,4.95,4.834,0.0
2016-03-13 20:00:00+00:00,5292.0,4.89,4.215,0.0
2016-03-13 21:00:00+00:00,4961.0,4.86,3.6319999999999997,0.0
2016-03-13 22:00:00+00:00,4806.0,4.85,3.141,0.0
2016-03-13 23:00:00+00:00,4705.0,4.85,2.736,0.0
2016-03-14 00:00:00+00:00,4694.0,4.88,2.48,0.0
2016-03-14 01:00:00+00:00,4570.0,4.71,2.133,0.0
2016-03-14 02:00:00+00:00,4572.0,4.69,1.805,0.0
2016-03-14 03:00:00+00:00,4544.0,4.65,1.5019999999999998,0.0
2016-03-14 04:00:00+00:00,4546.0,4.57,1.1909999999999998,0.0
2016-03-14 05:00:00+00:00,4595.0,4.57,0.9309999999999999,0.0482001995681
2016-03-14 06:00:00+00:00,4668.0,4.75,1.202,8.64721317236
2016-03-14 07:00:00+00:00,4506.0,5.26,2.575,72.4617682095
2016-03-14 08:00:00+00:00,4233.0,5.59,4.602,228.171201971
2016-03-14 09:00:00+00:00,4131.0,5.95,6.831,405.41645728199995
2016-03-14 10:00:00+00:00,3820.0,6.07,8.509,514.8275689540001
2016-03-14 11:00:00+00:00,3682.0,5.94,9.607000000000001,547.726749634
2016-03-14 12:00:00+00:00,3815.0,5.73,10.263,517.005116857
2016-03-14 13:00:00+00:00,3810.0,5.59,10.557,444.125023165
2016-03-14 14:00:00+00:00,3737.0,5.54,10.49,333.736504885
2016-03-14 15:00:00+00:00,3617.0,5.43,10.068,200.01973008599998
2016-03-14 16:00:00+00:00,3663.0,4.64,8.975,67.7347800613
2016-03-14 17:00:00+00:00,3444.0,3.7,6.513999999999999,4.57453222758
2016-03-14 18:00:00+00:00,3448.0,3.81,5.178,0.00032219243153099996
2016-03-14 19:00:00+00:00,3823.0,3.92,4.548,0.0
2016-03-14 20:00:00+00:00,4005.0,3.84,3.859,0.0
2016-03-14 21:00:00+00:00,4002.0,3.76,3.208,0.0
2016-03-14 22:00:00+00:00,3718.0,3.67,2.589,0.0
2016-03-14 23:00:00+00:00,3378.0,3.53,1.976,0.0
2016-03-15 00:00:00+00:00,3138.0,3.47,1.443,0.0
2016-03-15 01:00:00+00:00,3000.0,3.43,1.07,0.0
2016-03-15 02:00:00+00:00,2731.0,3.39,0.8290000000000001,0.0
2016-03-15 03:00:00+00:00,2481.0,3.26,0.602,0.0
2016-03-15 04:00:00+00:00,2306.0,3.1,0.365,0.0
2016-03-15 05:00:00+00:00,2160.0,2.94,0.129,0.0723648470739
2016-03-15 06:00:00+00:00,2006.0,3.01,0.835,13.6070314476
2016-03-15 07:00:00+00:00,1791.0,3.04,2.681,94.699664538
2016-03-15 08:00:00+00:00,1024.0,2.84,4.975,258.870601124
2016-03-15 09:00:00+00:00,572.0,3.27,7.626,391.320783497
2016-03-15 10:00:00+00:00,668.0,3.76,9.597000000000001,482.57577295199997
2016-03-15 11:00:00+00:00,1060.0,3.98,10.713,518.017031002
2016-03-15 12:00:00+00:00,1420.0,4.24,11.308,480.697400693
2016-03-15 13:00:00+00:00,1768.0,4.61,11.497,393.99319616800005
